business_name,phone,address,city,state,rating,reviews,category,place_id
"Perfect 10 handyman and total home maintenance","+1217-670-4526","","Springfield","IL",4.8,21,"Construction company","ChIJrwnzttP9ta8ROxC1iowjhZE"
"Kate Lesley Inc","+1217-529-1914","2871 Stanton St, Springfield, IL 62703","Springfield","IL",3.6,5,"Contractor","ChIJjbx7sGE5dYgR9FGZqNvHDtM"
"Custom Remodeling IL LLC","+1447-910-8476","930 S 11th St, Springfield, IL 62703","Springfield","IL",5,7,"General contractor","ChIJBR9kdB05dYgRXR-Jal-S3c0"
"Roofing Masters Springfield","+1217-290-0403","","Springfield","IL",5,5,"Roofing contractor","ChIJGUpSDkRSqqcRP8zl-sXOuMA"
"Philly's Best Roofing","","1318 Chestnut St, Philadelphia, PA 19107","Philadelphia","PA",5,11,"Roofing contractor","ChIJzT9ZAv_FxokRePXRhoQ80Uk"
"EverLasting Roofing Co.","+1267-215-3985","1735 Market St, Philadelphia, PA 19103","Philadelphia","PA",5,2,"Roofing contractor","ChIJvyxQ1HzHxokRBdkSucJmmVk"
"Philly's Phinest Roofing","","4239 Richmond St, Philadelphia, PA 19137","Philadelphia","PA",4.3,303,"Roofing contractor","ChIJDwExiQG3xokRdaguxZOnd-I"
"Ems Roofing LLC","+1215-986-5491","929 Lombard St, Philadelphia, PA 19147","Philadelphia","PA",5,2,"Roofing contractor","ChIJw7-hF-THxokRdZ_MhL9B2n8"
"C Kelley Roofing & Siding","+1215-739-5944","3320 Emerald St, Philadelphia, PA 19134","Philadelphia","PA",5,11,"Roofing contractor","ChIJfU3rttS3xokRliZjM1GbrvE"
"Skycrown Roofing Contractors Philadelphia","+1445-269-4583","2207 S Colorado St, Philadelphia, PA 19145","Philadelphia","PA",4,8,"Roofing contractor","ChIJDyzbBQvGxokROKQqZPIIW2Y"
"Four Seasons Roofing And Siding","","4123 Main St, Philadelphia, PA 19124","Philadelphia","PA",4.6,10,"Roofing contractor","ChIJI5De9JO4xokRsJItGVboGeY"
"Philadelphia Water Restoration Company","","1303 Filbert St, Philadelphia, PA 19107","Philadelphia","PA",5,11,"Fire damage restoration service","ChIJjZObVze5xokRx25YJpk1COw"
"Anthony Home Improvement","+1215-730-6209","2546 Grays Ferry Ave, Philadelphia, PA 19146","Philadelphia","PA",4.3,8,"Roofing contractor","ChIJ2ysR2mnGxokRxO2pxYpqyFs"
"Roofing by Gerald Roffo","+1215-450-2509","1643 S 2nd St, Philadelphia, PA 19148","Philadelphia","PA",5,5,"Roofing contractor","ChIJFwDTkybJxokR8YSn4aptWYM"
"Castelli General Contractors Inc.","+1215-264-4336","817 McKean St, Philadelphia, PA 19148","Philadelphia","PA",4,20,"Roofing contractor","ChIJMzD7FN_FxokRqR7BKb8M1mI"
"Castro Valley Roofing","+1424-494-0281","1415 E Carson St, Pittsburgh, PA 15203","Pittsburgh","PA",5,4,"Roofing contractor","ChIJ05Q_NoDxNIgRPNlUkU19kU0"
"LP Exteriors & More LLC","+1412-877-7741","513 Freeland St, Pittsburgh, PA 15210","Pittsburgh","PA",5,10,"Roofing contractor","ChIJgQK2k4rxNIgRKNHnXMHULEI"
"Pittsburgh Roofing Repair","+1223-244-3094","627 Shawano St, Pittsburgh, PA 15212","Pittsburgh","PA",4.7,15,"Roofing contractor","ChIJm17_1-xuN4gRzJV577Fb1V8"
"Pittsburgh Roofing Solutions","+1223-223-7209","105 W Station Square Dr, Pittsburgh, PA 15219","Pittsburgh","PA",4.7,12,"Roofing contractor","ChIJNcwmmgL3NIgRVDWnAsVbl8o"
"Pittsburgh Roofing Repair","+1223-223-7209","Pittsburgh Plate Glass Bldg, 218 Forbes Ave, Pittsburgh, PA 15222","Pittsburgh","PA",4.1,14,"Roofing contractor","ChIJeYhqnO1XNIgRiJPLq_ms9wM"
"Award Roofing And Repairs","+1412-407-7872","1209 Courtright St, Pittsburgh, PA 15212","Pittsburgh","PA",4.6,23,"Roofing contractor","ChIJv9b1APbzNIgRc0e0LXg7qx4"
"J.J Remodeling & Roofing","+1412-980-6625","Po, Pittsburgh, PA 15212","Pittsburgh","PA",3.4,5,"Construction company","ChIJ6y24fln1NIgRnpUlEK4YrMM"
"Jim Knerr Roofing","+1412-881-1277","2115 Walton Ave, Pittsburgh, PA 15210","Pittsburgh","PA",5,2,"Roofing contractor","ChIJf2h49sTwNIgRxD4H8SsQxcI"
"Coghill Roofing Co","+1412-438-2123","2414 Wenzell Ave, Pittsburgh, PA 15216","Pittsburgh","PA",3.5,6,"Roofing contractor","ChIJ76JHmRj3NIgR9nmI0bGkulg"
"Ally Roofing Allentown","+1484-960-3429","514 N Poplar St, Allentown, PA 18102","Allentown","PA",5,4,"Roofing contractor","ChIJzWugtoM5xIkRuD7b1V7FLBc"
"Dougherty Roofing","+1610-432-9870","525 N 14th St, Allentown, PA 18102","Allentown","PA",3.9,7,"Roofing contractor","ChIJnwYNgYY5xIkRXsey9za0KMo"
"HRS Roofing Company Allentown","+1484-960-3428","5995 Airport Rd, Allentown, PA 18109","Allentown","PA",5,2,"Roofing contractor","ChIJfTkQfaRAxIkRIzSAOr7NBS4"
"PENNSYLVANIA SUPPLY","+1610-434-5295","827 N 12th St, Allentown, PA 18102","Allentown","PA",4.6,9,"Building materials supplier","ChIJRcXgoJw5xIkRxhrFIXyqDjM"
"Markou Roofing","+1610-758-8836","1875 Abington Rd, Bethlehem, PA 18018","Allentown","PA",4,8,"Roofing contractor","ChIJe24FsCM_xIkRjfFTSQFXK2k"
"J & L General Contracting","+1856-461-2025","500 Front St, Delran, NJ 08075","Allentown","PA",3.9,14,"Roofing contractor","ChIJDeXLMcm0xokRgmmXq1z1Puo"
"P. Smith Construction","+1814-490-8128","937 W 31st St, Erie, PA 16508","Erie","PA",4.9,31,"Roofing contractor","ChIJ64AvBnOAMogRFvjoC6wOij8"
"EJ's Roofing Siding & Remodeling","+1814-449-0824","606 E 8th St, Erie, PA 16503","Erie","PA",5,5,"Roofing contractor","ChIJsyi6fsN_LYgRpAHD2DgYVA0"
"Action Now Siding","+1814-392-1847","1847 Sharpe Ave, Erie, PA 16510","Erie","PA",4,4,"Roofing contractor","ChIJH-fJpfGBMogRQDwHPKFyD9M"
"Jake Loftus General Contracting LLC","+1814-450-8838","258 W 2nd St, Erie, PA 16507","Erie","PA",5,9,"Roofing contractor","ChIJFR9hOxd_LYgRUWchS8RIw3Q"
"Chuck Graham Roofing Co","+1814-455-3125","217 Short St, Erie, PA 16507","Erie","PA",5,3,"Roofing contractor","ChIJ-3pKVfd_LYgR2vWVEgZb8Oc"
"Farrell Roofing Co, Inc.","+1814-336-6017","3031 Flower Rd, Erie, PA 16509","Erie","PA",5,2,"Roofing contractor","ChIJIzBxUxBXMogRx3Iur59P0Eo"
"Ackerman Construction","+1814-323-4641","4004 Elmwood Ave, Erie, PA 16509","Erie","PA",3.7,3,"Roofing contractor","ChIJ1zvhLHqAMogReqE63V35sQQ"
"Rayzor Construction & Remodeling","+1814-823-4715","","Erie","PA",4.8,16,"Remodeler","ChIJ1YMJ2iR_LYgRCCDRxBGwL8E"
"Contractors Co.","+1814-212-5188","","Erie","PA",3.7,6,"Roofing contractor","ChIJie4AwkWBMogRfpaUl_7wIDA"
"Farabaugh Roofing and Remodeling","+1814-490-0450","11405 Ashton Rd, North East, PA 16428","Erie","PA",4.9,45,"Roofing contractor","ChIJwX5LrClhLYgRukiRrI5MaOo"
"Stuttler Roofing & Remodeling","+1814-882-8000","Erie, PA 16504","Erie","PA",3.7,3,"Roofing contractor","ChIJAQAAANSBMogRfCtZd1A7tF4"
"Moss Builders","+1814-454-1084","648 E 26th St, Erie, PA 16503","Erie","PA",5,2,"Roofing contractor","ChIJf_EtJiqAMogRw-3jOkGBy48"
"J Harris Solutions llc","+1814-860-0365","2024 Schaper Ave, Erie, PA 16502","Erie","PA",5,2,"Contractor","ChIJCZKsLHN_MogRYzxEEplarnY"
"Duncan Construction company","+1814-350-4084","","Erie","PA",5,2,"General contractor","ChIJLf__UkF_LYgR2cvAYKTFq4M"
"Best Bids Construction","+1814-580-8048","2860 E 29th St, Erie, PA 16510","Erie","PA",5,4,"Roofing contractor","ChIJMV-5IiR_MogRDyUfAIIXSe0"
"Panetta Siding","+1814-323-2410","","Erie","PA",4,4,"Roofing contractor","ChIJ-_ykAuOBMogR2pfp3bQGZEw"
"Lindsey Construction Inc.","+1814-873-9044","6440 Turner Rd, Union City, PA 16438","Erie","PA",4.4,33,"General contractor","ChIJVWL9HOV_LYgRhP_elePU93A"
"Rule's Construction LLC","+1814-384-9691","","Erie","PA",5,11,"General contractor","ChIJax3z78V_MogRGueEkPlXZkM"
"Contractor's Service & Supply","+1814-452-2886","1650 W 20th St, Erie, PA 16502","Erie","PA",4.3,7,"Contractor","ChIJsc2RPMJ_MogRddn_hWfI3OU"
"Home Remodelers Of America","+1267-225-6920","","Erie","PA",5,8,"Construction company","ChIJ76PSw6ZCri4RGK1je24RZhU"
"Erie Home Development And Mold Services, PA","+1814-304-1584","607 W 17th St, Erie, PA 16502","Erie","PA",4.9,8,"General contractor","ChIJvc8V2wWAMogRt6xuHN-p7y0"
"T & J Remodeling","+1223-248-0796","939 E 42nd St, Erie, PA 16504","Erie","PA",5,7,"General contractor","ChIJG8ZkRRqAMogRlLHFNdIHf2w"
"Gil Hull Construction Roofing","+1814-838-2260","1715 Millfair Rd, Erie, PA 16505","Erie","PA",3.7,3,"Roofing contractor","ChIJ9--oqkB5MogROdICdxQvE84"
"American Handyman Erie","+1814-923-7321","2653 Peach St #2, Erie, PA 16508","Erie","PA",4.2,13,"Handyman/Handywoman/Handyperson","ChIJQdwYaD2AMogR74viHhlbZCA"
"Fonseca & Sons Roofing","+1380-600-8810","106 N High St, Columbus, OH 43215","Columbus","OH",4.8,74,"Roofing contractor","ChIJ61YJgNuPOIgRlP6099rb7fQ"
"Luminous Roofing & Repair","+1614-522-9130","543 S High St, Columbus, OH 43215","Columbus","OH",5,6,"Roofing contractor","ChIJ0ZHBFaOPOIgR0YxYKNHiMe8"
"Sunset Roofing Co","+1614-508-9106","575 W 1st Ave, Columbus, OH 43215","Columbus","OH",5,7,"Roofing contractor","ChIJ20RWX5iPOIgRJ6AuAtz9u_A"
"Cabrera & Sons Roofing","+1380-666-3111","751 E 11th Ave, Columbus, OH 43211","Columbus","OH",4.8,45,"Roofing contractor","ChIJlWJM3PSJOIgRF0nev_ta57A"
"Distinction Roofing Co","+1614-379-4886","1947 Parsons Ave, Columbus, OH 43207","Columbus","OH",5,3,"Roofing contractor","ChIJnerY-QmHOIgRVZ9jEsCWgQk"
"Nightfall Roofing Services","+1614-516-4578","1575 Parsons Ave, Columbus, OH 43207","Columbus","OH",5,5,"Roofing contractor","ChIJVfuDFzSHOIgRfphCzX7R7lM"
"Gleam Roofing Co","+1614-526-4352","2031 Lockbourne Rd, Columbus, OH 43207","Columbus","OH",5,5,"Roofing contractor","ChIJs-FkGd2HOIgR5_NNst9PzJo"
"Crabtree Roofing","+1614-982-1413","17 E Kossuth St, Columbus, OH 43206","Columbus","OH",4.2,5,"Roofing contractor","ChIJx9aANuoe7IARwRpOqXcpVLk"
"Martin & Sons Roofing & Construction","+1380-600-9399","1600 W Lane Ave, Upper Arlington, OH 43221","Columbus","OH",4.8,47,"Roofing contractor","ChIJe-WSmX6POIgR0qxKLIGcvOE"
"D&H Roofing Co.","+1614-275-4572","2820 Clime Rd, Columbus, OH 43223","Columbus","OH",4.4,7,"Roofing contractor","ChIJJWtdUEyFOIgRZqW8kFdIT_0"
"Limitless Roofing LLC","+1216-400-2201","3525 W 49th St, Cleveland, OH 44102","Cleveland","OH",5,9,"Roofing contractor","ChIJBzP_r0HvMIgRlKCyZVxtktw"
"Recommendable Roofing LLP","+1216-203-0398","3208 W 43rd St, Cleveland, OH 44109","Cleveland","OH",5,9,"Roofing contractor","ChIJE_KQAi_xMIgRKhdvewA5ZRU"
"Top-Notch Roofing","+1216-606-8168","2133 Murray Hill Rd #2, Cleveland, OH 44106","Cleveland","OH",5,3,"Roofing contractor","ChIJE7ULYV79MIgRsaxzGwHzcyQ"
"Meder Roofing & Sheet Metal","+1216-741-2661","3575 W 140th St, Cleveland, OH 44111","Cleveland","OH",5,4,"Roofing contractor","ChIJ6eKEiO_tMIgR2H1xk7HpzG8"
"M & M Roofing","+1216-225-3575","4305 W 49th St, Cleveland, OH 44144","Cleveland","OH",5,2,"Roofing contractor","ChIJq6qqqm76MIgRIzo1T2A06i4"
"Predey's Roofing","+1440-888-0013","6976 Meadowbrook Blvd, Cleveland, OH 44131","Cleveland","OH",5,4,"Roofing contractor","ChIJB85HdZDrMIgR3AycQK39DRQ"
"Midtown Roofing Supply Inc","+1216-998-3780","2695 E 55th St, Cleveland, OH 44104","Cleveland","OH",3.2,6,"Building materials store","ChIJZRdgC-P6MIgRHpv0xnSj5B0"
"T,N,R Roofing","+1216-512-5868","7629 Spafford Pl, Cleveland, OH 44105","Cleveland","OH",4,2,"Roofing contractor","ChIJg4K7juzlMIgRHwbntS5BEV4"
"The Roofer","+1216-526-5158","","Cleveland","OH",4.2,5,"Roofing contractor","ChIJ6_0_7WLtMIgRU03zp3BOsEU"
"Cincinnati Roofing Services","+1216-493-7280","2185 Gilbert Ave, Cincinnati, OH 45206","Cincinnati","OH",3.3,16,"Roofing contractor","ChIJN-TXRNlKO4gRpL1-zGpWoGQ"
"Perry St Clair Roofing Co","+1513-740-8722","2910 W Fork Rd, Cincinnati, OH 45211","Cincinnati","OH",4.9,13,"Roofing contractor","ChIJ_8LulxW1QYgR6G-n5chuidk"
"Perry Family Roof Repair","+1513-960-4555","6011 Vine St, Cincinnati, OH 45216","Cincinnati","OH",4.8,58,"Roofing contractor","ChIJa5NlJkSzQYgRkxrDCw_97hE"
"Cincinnati Advanced Roofing Company","","5146 Duff Dr #742, Cincinnati, OH 45246","Cincinnati","OH",4.9,42,"Roofing contractor","ChIJlWlcCEdPQIgRQoEY4d3Fgno"
"All American Roofing & Restoration, Inc.","+1513-994-7663","5554 Cheviot Rd, Cincinnati, OH 45247","Cincinnati","OH",4.9,175,"Roofing contractor","ChIJDwjHTFK1QYgRUDI2ON6D24U"
"National Property Loss Co.","","311 Elm St Ste 270 # 1103, Cincinnati, OH 45202","Cincinnati","OH",5,3,"Roofing contractor","ChIJB1PaCLH5QIgR3MT6Y6brk44"
"Dalton Roofing Co.","+1513-871-2800","4477 Eastern Ave, Cincinnati, OH 45226","Cincinnati","OH",4.7,10,"Roofing contractor","ChIJJQpx4uWtQYgRT1GnxgvnkMg"
"Eastside Roofing Co","+1513-471-0434","417 Purcell Ave, Cincinnati, OH 45205","Cincinnati","OH",3,2,"Roofing contractor","ChIJMcYnX2K2QYgR6fAJ8FC2MnA"
"Henry Family Roofing Company","+1513-960-4666","1000 E Ross Ave, Cincinnati, OH 45217","Cincinnati","OH",4.4,8,"Roofing contractor","ChIJGRaj1wKzQYgR1UaQHg0lv4A"
"Sergeant Clark Roofing & Construction LLC","+1859-412-7872","830 Oak St, Ludlow, KY 41016","Cincinnati","OH",5,56,"Roofing contractor","ChIJF-7nQ9VNQIgR5LuYImamt_U"
"All Seasons Roofing","+1567-202-4306","265 Graham St, Toledo, OH 43605","Toledo","OH",4.5,2,"Roofing contractor","ChIJ____qs6GO4gR6z-Qn1ZRHCU"
"Fred Christen & Sons Co","+1419-243-4161","714 George St, Toledo, OH 43608","Toledo","OH",4.1,15,"Roofing contractor","ChIJ7cOnzTOBO4gRaYvllAnRHRA"
"Bublick Roofing & Construction","+1419-472-7663","4110 Secor Rd, Toledo, OH 43623","Toledo","OH",3.7,3,"Roofing contractor","ChIJqS9k4A9_PIgRrjw5x-6eGRU"
"Enterprise Roofing","+1419-248-3569","2042 Hawthorne St, Toledo, OH 43606","Toledo","OH",4,3,"Roofing contractor","ChIJMeWxyrKAO4gRT7xW847QVMg"
"All Aspects","+1419-360-0866","1232 Broadway St, Toledo, OH 43609","Toledo","OH",5,6,"General contractor","ChIJb2YzMxyHO4gRkx0903gNCJI"
"RITE-ON Roofing and Siding LLC","+1419-902-0811","707 Phillips Ave, Toledo, OH 43612","Toledo","OH",3.9,34,"Roofing contractor","ChIJgcLjlhF_PIgRnw36csGnUEQ"
"Hafner's Sheet Metal & Supply","+1419-243-8825","306 S Summit St, Toledo, OH 43604","Toledo","OH",4.6,13,"Sheet metal contractor","ChIJxTdOrN2GO4gRwZiCdA96xsE"
"ZTK Enterprises, LLC","+1419-270-5708","6070 Hagman Rd, Toledo, OH 43612","Toledo","OH",3.2,28,"Roofing contractor","ChIJoyShI4KDO4gRQgdRmu3kQuk"
"Northstarr Construction","+1419-481-3601","","Toledo","OH",5,2,"Roofing contractor","ChIJAxZCEXCHO4gR5wHImaH9G5M"
"Chimney Pro Plus LLC","+1567-312-5441","","Toledo","OH",5,20,"Roofing contractor","ChIJ7_Od5KqidEwRx30vr9_OTG0"
"Akron Roofing & Repair","+1330-576-5838","3867 W Market St #227, Akron, OH 44333","Akron","OH",5,7,"Roofing contractor","ChIJJ7WN8ILQMIgRF1oMJQaw2K0"
"OM Dryer Vent Cleaning Services & Roofing Services Akron, OH","+1216-493-4202","Akron, OH 44308","Akron","OH",5,4,"Roofing contractor","ChIJpcRb6arXMIgR3cf5XuP5qR0"
"Rightaway Metal Roofing","+1330-714-8491","2309 Howard Ln, Akron, OH 44312","Akron","OH",4.9,51,"Roofing contractor","ChIJC6FiCAArMYgRUoX_FaJqC9w"
"Hazlett Roofing & Renovation","+1330-773-1018","164 S Firestone Blvd, Akron, OH 44301","Akron","OH",3.8,9,"Roofing contractor","ChIJGZm-YvnVMIgReMjsd14IJxI"
"Liberty Roofing & Construction of Oh","","3465 S Arlington Rd, Akron, OH 44312","Akron","OH",4.1,18,"Roofing contractor","ChIJkUj1xKQqMYgROwkpzhaRRG4"
"Midwest Permanent Home Solutions","+1330-576-0303","Parking lot, 847 Home Ave, Akron, OH 44310","Akron","OH",5,6,"Roofing contractor","ChIJMQj5J08oMYgRqxFb8nPcZFQ"
"Scottys Roofing & Repair LLC","+1330-289-5113","122 Hermann St, Barberton, OH 44203","Akron","OH",5,20,"Roofing contractor","ChIJlWBB3ihRBqoRIuTYd08xgOs"
"Pete Conley Roofing","+1330-809-5805","1001 Oneida Trail, Akron, OH 44312","Akron","OH",3,2,"Roofing contractor","ChIJXasPxMwpMYgRlz_MmUQj2rQ"
"WAP","","303 Carroll St, Akron, OH 44304","Akron","OH",4,22,"Contractor","ChIJAQAAANDZMIgRGByo74_I-48"
"Falls Roofing & Remodeling","+1330-929-4429","1031 Cooper Dr, Cuyahoga Falls, OH 44221","Akron","OH",5,2,"Roofing contractor","ChIJ__9DyCsmMYgRDAS6wi253nc"
"Hukill & Son Construction","+1330-730-6008","1240 Russell Ave, Akron, OH 44312","Akron","OH",4.9,9,"Roofing contractor","ChIJOXG2JNsnMYgRYvyv5PWSxp0"
"Able Assist Property Solutions LLC - Professional Roofing Service, Roofing Contractor","+1330-598-4919","","Akron","OH",3.9,21,"Roofing contractor","ChIJ785krCPVMIgRzEsW0WiRnH4"
"PBA Attic Insulation & Roofing Services Co, OH","+1330-403-6079","668 Palisades Dr, Akron, OH 44303","Akron","OH",4.5,23,"Painter","ChIJH3sJQ5XXMIgRp68Pb_nMoVc"
"Wilson Home Repair","+1330-535-5386","445 W Cedar St, Akron, OH 44307","Akron","OH",4.3,17,"Handyman/Handywoman/Handyperson","ChIJqZOHqa3XMIgRUjUkbtsa6xQ"
"Ski & Hatchet","+1937-964-2240","4700 Wilmington Pike, Dayton, OH 45440","Dayton","OH",4.9,31,"Roofing contractor","ChIJcdQ3BlGFQIgRUtChxBsY6rs"
"Centro America Roofing","+1937-397-3936","433 Huffman Ave, Dayton, OH 45403","Dayton","OH",5,5,"Roofing contractor","ChIJI4MWRiuDQIgR5NZ_qqIomlQ"
"New Life Roofing & Restoration LLC","+1937-260-6541","841 Xenia Ave, Dayton, OH 45410","Dayton","OH",5,3,"Roofing contractor","ChIJaTafY3KDQIgRrmOm3VjWmaw"
"Merit Construction","+1937-254-7254","1828 Wayne Ave, Dayton, OH 45410","Dayton","OH",4.8,27,"Roofing contractor","ChIJgcwDmA2EQIgRffmKqsRM4Mw"
"J C Contractors","+1937-252-1264","35 Murray Hill Dr, Dayton, OH 45403","Dayton","OH",3,2,"Roofing contractor","ChIJ6WdbG3SDQIgR9yu5za5XuMM"
"M.D. Roofing and Services","+1937-212-3849","4708 Ozark Ave, Dayton, OH 45432","Dayton","OH",4.7,6,"Roofing contractor","ChIJA8WVIRWFQIgRkrSzF7fPiL0"
"Dlb Roofing & Construction","+1937-258-3645","137 Pleasant Ave, Dayton, OH 45403","Dayton","OH",3.5,2,"Roofing contractor","ChIJ5eP0YoSDQIgRnnabK8tdIYo"
"Stephanie Romo Roofing & General Contracting, LLC","+1937-818-9905","1715 Springfield St, Dayton, OH 45403","Dayton","OH",3.8,16,"Roofing contractor","ChIJYXaaJvSBQIgRlr_zt98Q5RE"
"Miami Valley Doctor LLC","+1937-581-6759","2402 Ontario Ave, Dayton, OH 45414","Dayton","OH",5,2,"Roofing contractor","ChIJ--fMspmEQIgRbfM5nuyAcf0"
"Detroit Roofing Repair Service","","E Fisher Service Dr, Detroit, MI 48201","Detroit","MI",3.5,2,"Roofing contractor","ChIJlWcHmjQtO4gRqNTWbdP_rSI"
"LAKESIDE INC.","","1205 Oak Ave, Windsor, ON N8X 2B2, Canada","Detroit","MI",4.8,24,"Roofing contractor","ChIJzeilo9UtO4gRdu4YL-hhG_E"
"Ramos Roofing and siding","+1586-625-3688","7457 Wykes St, Detroit, MI 48210","Detroit","MI",5,7,"Roofing contractor","ChIJxTNWrx3NJIgRf_85uZuXjVQ"
"Detroit Roofing and Gutters","+1888-311-1828","18900 Washburn St, Detroit, MI 48221","Detroit","MI",3,2,"Roofing contractor","ChIJ9d12PizPJIgRHRWxErA35Rc"
"Daco Construction Inc","+1313-822-6270","8335 E Jefferson Ave, Detroit, MI 48214","Detroit","MI",3,4,"Roofing contractor","ChIJB3KHkqDUJIgR4npqavLLBUg"
"Unique Construction Co LLC","+1313-823-2011","4234 Lakewood St, Detroit, MI 48215","Detroit","MI",4.4,21,"Roofing contractor","ChIJZeJ2fOTVJIgRzkI4se85dYY"
"Two Good Guys Roofing Detroit MI","+1231-379-1450","18113 Santa Barbara Dr, Detroit, MI 48221","Detroit","MI",4.5,2,"Roofing contractor","ChIJseJknrjNJIgRe2ZgQF6cCqw"
"Heywood Roofing and Renovations","+1226-345-3923","1425 Labadie Rd, Windsor, ON N8Y 4H2, Canada","Detroit","MI",5,11,"Roofing contractor","ChIJbTgm0qcQpIURx09w6DzSP0c"
"The Detroit Rehab Crew","+1866-279-1133","1001 Woodward Ave #500, Detroit, MI 48226","Detroit","MI",4.5,16,"Handyman/Handywoman/Handyperson","ChIJf7zuRBgtO4gRnOGe08K1znE"
"Unique Roofing & Siding","+1519-816-7663","2310 Howard Ave, Windsor, ON N8X 3V3, Canada","Detroit","MI",4.2,5,"Roofing contractor","ChIJ29AqEV4sO4gROsJIzldMmJk"
"Tooles Contracting Group LLC","+1313-221-8500","535 Griswold St # 2550, Detroit, MI 48226","Detroit","MI",3.7,3,"General contractor","ChIJs1AnRCUtO4gRah5V2Ynpwiw"
"Sam's Roofing & Home Imprvmts","+1519-818-7084","2654 Parent Ave, Windsor, ON N8X 4K5, Canada","Detroit","MI",4.2,5,"Roofing contractor","ChIJ1-kL-W8sO4gRTXQnQKS3czo"
"Roof Top Renovators","+1519-991-6100","","Detroit","MI",5,34,"Roofing contractor","ChIJJUKlhmYrO4gRWYH0ZGVZt34"
"RAM Roofing & Renovations","+1226-899-2134","","Detroit","MI",4.9,17,"Roofing contractor","ChIJ4ffl7I9ZvqYR11yCeaBVeoQ"
"Endura-Roof","+1616-236-3306","1251 Century Ave SW Suite 108, Grand Rapids, MI 49503","Grand Rapids","MI",4.3,30,"Roofing contractor","ChIJufZuK9utGYgR8n5yQJN0X_0"
"Grand Rapids Roofers & Home Improvement","+1616-302-2802","4920 Plainfield Ave NE suite 13, Grand Rapids, MI 49525","Grand Rapids","MI",4.4,14,"Roofing contractor","ChIJDTt4A9ZUGIgRidH2Uesbg6s"
"Stucki Builders LLC","","2222 Greenfield Ave SW, Grand Rapids, MI 49519","Grand Rapids","MI",5,7,"Roofing contractor","ChIJuT1-nsuxGYgRihtc7029oVM"
"Veenstra Roofing","","854 Dorothy St NW, Grand Rapids, MI 49504","Grand Rapids","MI",4.4,7,"Roofing contractor","ChIJwVMSOpmuGYgRlka0iShsEe0"
"Vander Weide Roofing","+1616-293-1504","Grand Rapids, MI 49505","Grand Rapids","MI",5,4,"Roofing contractor","ChIJAQAAAJCsGYgRozLNktiqB4M"
"M&L construction","+1616-773-8408","1745 Vinecroft St NW, Grand Rapids, MI 49544","Grand Rapids","MI",5,2,"Roofing contractor","ChIJ71M7U_SvGYgRAq9XDtN7c80"
"Bergsma Roofing LLC","+1616-453-1555","1426 Pannell Ave NW, Grand Rapids, MI 49504","Grand Rapids","MI",3,2,"Roofing contractor","ChIJgYH7Nb-uGYgRrZS_tU-oN9k"
"Prime Square Construction Roofing Specialists","+1586-486-0037","25639 Wagner Ave., Warren, MI 48089","Warren","MI",4.9,8,"Roofing contractor","ChIJe0pQE3PRJIgRrFj9Ml8GnL4"
"TKO Home Maintenance-Roofing","+1586-776-3989","14921 E 10 Mile Rd, Warren, MI 48089","Warren","MI",4.1,48,"Contractor","ChIJG7osAmnXJIgRj6CI4aIhXgk"
"Norbert Construction","+1313-268-7842","27351 Sutherland Ave, Warren, MI 48088","Warren","MI",5,9,"Construction company","ChIJvbkXVKXZJIgRNXR-oBajReI"
"J & R Sheet Metal","+1586-759-1613","6055 Rinke Ave, Warren, MI 48091","Warren","MI",4.9,56,"Roofing contractor","ChIJE7TxM1zQJIgRSk0Kv3uxpPQ"
"Enochs construction llc","+1248-747-1813","203 S Lafayette Blvd, Warren, MI 48091","Warren","MI",5,12,"Roofing contractor","ChIJKZc7B57PJIgRT765KxTd3C4"
"Jaxx Home Improvement","+1586-574-1351","28540 Palomino Ave., Warren, MI 48093","Warren","MI",4.7,3,"Roofing contractor","ChIJwQlytBzaJIgRPVudRiOGNJI"
"Macomb County Pro Roofing","+1586-826-8921","36660 Pollard Dr #1, Sterling Heights, MI 48312","Warren","MI",3,2,"Roofing contractor","ChIJQQJjpQjbJIgRSGE3gSisnF0"
"Mayan Roofing LLC","+1248-781-2067","19148 E 10 Mile Rd, Eastpointe, MI 48021","Warren","MI",4,7,"Roofing contractor","ChIJo4-Sv2I1O4gRlYx15gEGeiU"
